,movie_id,movie,genre
12909,0365885,The Upside of Anger (2005),Comedy|Drama
12910,0365907,A Walk Among the Tombstones (2014),Action|Crime|Drama|Thriller
12911,0365929,Whiteout (2009),Action|Crime|Horror|Mystery|Thriller
12912,0365957,You Got Served (2004),Drama|Music
12913,0366137,El abrazo partido (2004),Comedy
12914,0366174,Anacondas: The Hunt for the Blood Orchid (2004),Action|Adventure|Horror|Thriller
12915,0366179,The Second Renaissance Part I (2003),Animation|Short|Drama|Fantasy|Sci-Fi
12916,0366292,Chakushin ari (2003),Horror|Mystery
12917,0366304,Chokher Bali (2003),Drama
12918,0366450,Five Children and It (2004),Adventure|Family|Fantasy
12919,0366518,Breaking Dawn (2004),Horror|Mystery|Thriller
12920,0366526,Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S. (2003),Action|Adventure|Fantasy|Sci-Fi|Thriller
12921,0366527,Goldfish Memory (2003),Comedy|Drama
12922,0366532,La grande séduction (2003),Comedy
12923,0366548,Happy Feet (2006),Animation|Adventure|Comedy|Family|Music|Musical|Romance
12924,0366551,Harold & Kumar Go to White Castle (2004),Adventure|Comedy
12925,0366578,Hititler (2003),Documentary
12926,0366581,Hob el banat (2003),Comedy|Drama|Romance
12927,0366596,Hymypoika (2003),Drama
12928,0366623,Ishayat hub (1961),Comedy|Romance
12929,0366627,The Jacket (2005),Drama|Fantasy|Mystery|Sci-Fi|Thriller
12930,0366668,Ken (1964),Drama
12931,0366721,Trilogia: To livadi pou dakryzei (2004),Drama|History|Romance
12932,0366777,Millions (2004),Comedy|Crime|Drama|Family
12933,0366780,MirrorMask (2005),Adventure|Fantasy
12934,0366900,Piazza delle cinque lune (2003),Drama|Thriller
12935,0366905,Pippi Långstrump (1969),Adventure|Comedy|Drama|Family|Fantasy
12936,0366943,Reconstruction (2003),Drama|Romance
12937,0366996,The Saddest Music in the World (2003),Comedy|Musical
12938,0366998,El safira Aziza (1961),Drama|Romance
12939,0367000,Saint Ange (2004),Drama|Fantasy|Horror|Mystery
12940,0367022,Semana santa en Acapulco (1981),Comedy|Drama
12941,0367027,Shortbus (2006),Drama|Romance
12942,0367082,Sorstalanság (2005),Drama|Romance|War
12943,0367085,Soul Plane (2004),Comedy
12944,0367089,The Squid and the Whale (2005),Comedy|Drama
12945,0367110,"Swades: We, the People (2004)",Drama
12946,0367137,This Car Up (2003),Short|Comedy|Romance
12947,0367153,Toolbox Murders (2004),Horror|Mystery|Thriller
12948,0367164,Tre solar (2004),Drama
12949,0367188,Modigliani (2004),Biography|Drama
12950,0367255,Yom min omri (1961),Musical|Romance
12951,0367478,Wake of Death (2004),Action|Adventure|Drama
12952,0367479,After the Sunset (2004),Action|Comedy|Crime|Drama
12953,0367495,Anbe Sivam (2003),Adventure|Comedy|Drama
12954,0367525,Al-bahth an fadiha (1973),Comedy|Romance
12955,0367594,Charlie and the Chocolate Factory (2005),Adventure|Comedy|Family|Fantasy|Musical
12956,0367631,D.E.B.S. (2004),Action|Comedy|Romance
12957,0367652,Deuce Bigalow: European Gigolo (2005),Comedy
12958,0367695,Elaan (1971),Action|Drama|Musical|Thriller
12959,0367790,How to Get the Man's Foot Outta Your Ass (2003),Biography|Drama
12960,0367859,O Homem Que Copiava (2003),Comedy|Crime|Drama
12961,0367882,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure
12962,0367913,Ju-on 2 (2003),Drama|Horror
12963,0367954,The Last Secret (2001),Drama|Short
12964,0367959,Hannibal Rising (2007),Adventure|Crime|Drama|Thriller|War
12965,0368008,The Manchurian Candidate (2004),Drama|Mystery|Sci-Fi|Thriller
12966,0368045,Mors Elling (2003),Comedy|Drama
12967,0368222,Romance & Cigarettes (2005),Comedy|Musical|Romance
12968,0368226,The Room (2003),Drama
12969,0368259,Sex Lives of the Potato Men (2004),Comedy
12970,0368287,The Soul of a Man (2003),Documentary|Biography|History
12971,0368296,Stacy (2001),Comedy|Horror
12972,0368400,Vaali (1999),Romance|Thriller
12973,0368411,Virgin (2003),Drama
12974,0368447,The Village (2004),Drama|Mystery|Thriller
12975,0368563,Possession (2008),Drama|Horror|Mystery|Thriller
12976,0368574,Kid's Story (2003),Animation|Sci-Fi|Short
12977,0368578,Are We There Yet? (2005),Adventure|Comedy|Family|Romance
12978,0368619,Nyfes (2004),Drama|Romance
12979,0368647,Cirque du Soleil: Varekai (2003),Family|Fantasy|Music
12980,0368658,Stage Beauty (2004),Drama
12981,0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),Animation|Action|Adventure|Music|Sci-Fi
12982,0368688,Direct Action (2004),Action|Crime|Thriller
12983,0368709,Elizabethtown (2005),Comedy|Drama|Romance
12984,0368711,End of the Century (2003),Documentary|Biography|Music
12985,0368721,Faster (2003),Documentary
12986,0368725,The Fever (2004),Drama
12987,0368745,Girlhood (2003),Documentary|Crime
12988,0368774,The Heart Is Deceitful Above All Things (2004),Drama
12989,0368794,I'm Not There. (2007),Biography|Drama|Music|Western
12990,0368851,Maestro (2003),Documentary
12991,0368891,National Treasure (2004),Action|Adventure|Family|Mystery|Thriller
12992,0368909,Ong-bak (2003),Action|Crime|Thriller
12993,0368913,Osama (2003),Drama
12994,0368933,The Princess Diaries 2: Royal Engagement (2004),Comedy|Family|Romance
12995,0368954,"S-21, la machine de mort Khmère rouge (2003)",Documentary|History|War
12996,0368975,Sleepover (2004),Comedy|Family|Romance
12997,0369000,Stella í orlofi (1986),Comedy|Family
12998,0369053,Separate Lies (2005),Drama|Romance|Thriller
12999,0369060,Mou gaan dou II (2003),Action|Crime|Drama|Thriller
13000,0369226,Alone in the Dark (2005),Action|Horror|Sci-Fi
13001,0369242,Apna Ghar (1960),Drama|Family
13002,0369339,Collateral (2004),Crime|Drama|Thriller
13003,0369359,Dead Meat (2004),Action|Comedy|Horror|Sci-Fi
13004,0369436,Four Christmases (2008),Comedy|Drama|Romance
13005,0369441,Fun with Dick and Jane (2005),Comedy|Crime
13006,0369452,Geometria (1987),Short|Horror|Thriller
13007,0369610,Jurassic World (2015),Action|Adventure|Sci-Fi
13008,0369672,A Love Song for Bobby Long (2004),Drama
13009,0369702,Mar adentro (2004),Biography|Drama
13010,0369723,Mido mashakel (2003),Comedy
13011,0369735,Monster-in-Law (2005),Comedy|Romance
13012,0369878,AFR (2007),Drama
13013,0369918,Shallow Ground (2004),Horror|Thriller
13014,0369994,Strangers with Candy (2005),Comedy
13015,0370032,Ultraviolet (2006),Action|Adventure|Sci-Fi
13016,0370082,Yeogo goedam 3: Yeowoo gyedan (2003),Horror|Drama
13017,0370244,Nain souruzu (2003),Adventure|Comedy|Crime|Drama
13018,0370263,AVP: Alien vs. Predator (2004),Action|Adventure|Horror|Sci-Fi|Thriller
13019,0370271,Am Siel (1962),Short
13020,0370477,De dominee (2004),Biography|Crime|Drama|Thriller
13021,0370754,Hoshi no koe (2003),Animation|Short|Drama|Romance|Sci-Fi
13022,0370986,Mysterious Skin (2004),Drama|Mystery|Thriller
13023,0371008,Nine Lives (2004),Drama|Romance
13024,0371157,El sahera el saghira (1963),Comedy|Romance
13025,0371206,Shakawet banat (1963),
13026,0371246,Spanglish (2004),Comedy|Drama|Romance
13027,0371257,Stay (2005),Drama|Mystery|Thriller
13028,0371280,Talaye sorkh (2003),Drama|Thriller
13029,0371572,Beneath Still Waters (2005),Drama|Fantasy|Horror|Mystery|Thriller
13030,0371589,Buddy (2003),Comedy|Drama|Romance
13031,0371606,Chicken Little (2005),Animation|Adventure|Comedy|Family|Fantasy|Sci-Fi
13032,0371724,The Hitchhiker's Guide to the Galaxy (2005),Adventure|Comedy|Sci-Fi
13033,0371735,Hungama (2003),Comedy|Drama|Romance
13034,0371739,The Zodiac (2005),Crime|Drama|Horror|Mystery|Thriller
13035,0371746,Iron Man (2008),Action|Adventure|Sci-Fi
13036,0371772,Kaze no jûtan (2003),Drama|Family
13037,0371775,Khel (2003),Action|Crime|Thriller
13038,0371853,La monja (2005),Drama|Horror|Thriller
13039,0371894,Preet Na Jane Reet (1966),Romance
13040,0371908,Raja Saab (1969),Romance
13041,0372183,The Bourne Supremacy (2004),Action|Mystery|Thriller
13042,0372237,Guess Who (2005),Comedy|Romance
13043,0372279,Festival Express (2003),Documentary|History|Music
13044,0372334,House of D (2004),Comedy|Drama
13045,0372483,Quintessence (2003),Drama|Short
13046,0372532,The Wedding Date (2005),Comedy|Romance
13047,0372588,Team America: World Police (2004),Action|Comedy
13048,0372764,Beyond (2003),Animation|Sci-Fi|Short
13049,0372777,El bab el maftuh (1963),Drama|Family
13050,0372784,Batman Begins (2005),Action|Adventure
13051,0372824,Les choristes (2004),Drama|Music
13052,0372873,D-War (2007),Action|Drama|Fantasy|Horror|Thriller
13053,0372884,Eating Out (2004),Comedy|Drama|Romance
13054,0372975,Holla (2006),Horror
13055,0373024,Imaginary Heroes (2004),Comedy|Drama
13056,0373051,Journey to the Center of the Earth (2008),Action|Adventure|Family|Fantasy|Sci-Fi
13057,0373074,Kung fu (2004),Action|Comedy|Fantasy
13058,0373175,My Architect (2003),Documentary|Biography
13059,0373283,Saints and Soldiers (2003),Action|Drama|War
13060,0373389,Tibet: Cry of the Snow Lion (2002),Documentary|History
13061,0373416,Underclassman (2005),Action|Comedy|Crime|Drama|Thriller
13062,0373445,The Wendell Baker Story (2005),Comedy|Drama|Romance
13063,0373450,Where the Truth Lies (2005),Crime|Drama|Mystery|Thriller
13064,0373469,Kiss Kiss Bang Bang (2005),Action|Comedy|Crime|Mystery|Thriller
13065,0373733,Boys (2003),Comedy|Drama|Music|Romance
13066,0373747,Casa de Areia (2005),Drama
13067,0373760,"Cinema, Aspirinas e Urubus (2005)",Adventure|Drama
13068,0373856,Gangaajal (2003),Action|Crime|Drama
13069,0373861,Die Geschichte vom weinenden Kamel (2003),Documentary|Drama|Family
13070,0373883,Halloween (2007),Horror
13071,0373889,Harry Potter and the Order of the Phoenix (2007),Adventure|Family|Fantasy|Mystery
13072,0373908,The Honeymooners (2005),Comedy|Drama|Family|Romance
13073,0373926,The Interpreter (2005),Crime|Mystery|Thriller
13074,0373981,Kontroll (2003),Comedy|Crime|Drama|Romance|Thriller
13075,0373987,Laabet el hub wa el zawaj (1964),Comedy|Drama|Romance
13076,0374102,Open Water (2003),Adventure|Drama|Horror|Thriller
13077,0374153,Raghs dar ghobar (2003),Drama
13078,0374180,Romasanta (2004),Drama|Horror
13079,0374184,Daai zek lou (2003),Action|Drama|Thriller
13080,0374247,Strangers (2003),Short|Drama
13081,0374271,Tere Naam (2003),Action|Drama|Romance
13082,0374277,Touch of Pink (2004),Drama|Comedy|Romance
13083,0374294,Triple agent (2004),Drama|Thriller
13084,0374330,Tian di ying xiong (2003),Action|Adventure|Drama
13085,0374339,Mou gaan dou III: Jung gik mou gaan (2003),Action|Crime|Drama|Thriller
13086,0374345,De zaak Alzheimer (2003),Action|Crime|Drama|Thriller
13087,0374506,Arisan! (2003),Comedy|Drama
13088,0374526,Batman: Dead End (2003),Short|Action|Crime|Fantasy|Sci-Fi|Thriller
13089,0374536,Bewitched (2005),Comedy|Fantasy|Romance
13090,0374546,Bom yeoreum gaeul gyeoul geurigo bom (2003),Drama|Romance
13091,0374563,Captivity (2007),Crime|Drama|Horror|Mystery|Thriller
13092,0374569,Che: Part Two (2008),Biography|Drama|History|War
13093,0374584,Control (2004),Crime|Sci-Fi|Thriller
13094,0374639,Incident at Loch Ness (2004),Adventure|Comedy|Fantasy|Horror|Mystery|Sci-Fi|Thriller
13095,0374660,Footpath (2003),Action|Crime|Drama
13096,0374853,Malice in Wonderland (2009),Adventure|Drama|Fantasy|Mystery|Thriller
13097,0374887,Munnabhai M.B.B.S. (2003),Comedy|Drama|Musical
13098,0374900,Napoleon Dynamite (2004),Comedy
13099,0375063,Sideways (2004),Comedy|Drama|Romance
13100,0375104,Bobby Jones: Stroke of Genius (2004),Biography|Drama|Romance|Sport
13101,0375154,Tristan & Isolde (2006),Action|Drama|Romance|War
13102,0375173,Alfie (2004),Comedy|Drama|Romance
13103,0375210,White Noise (2005),Drama|Horror|Mystery|Thriller
13104,0375233,Innocence (2004),Drama|Mystery
13105,0375568,Astro Boy (2009),Animation|Action|Comedy|Family|Sci-Fi
13106,0375611,Black (2005),Drama
13107,0375669,Hak bak sam lam (2003),Action|Crime|Drama
13108,0375679,Crash (2004),Crime|Drama|Thriller
13109,0375735,Enduring Love (2004),Drama|Mystery|Romance|Thriller
13110,0375782,"Gone, But Not Forgotten (2003)",Drama|Mystery|Romance
13111,0375785,Gray Matters (2006),Comedy|Romance
13112,0375878,Kaakha..Kaakha: The Police (2003),Action|Crime|Drama
13113,0375912,Layer Cake (2004),Action|Crime|Drama|Thriller
13114,0375920,The Libertine (2004),Biography|Drama|History|Romance
13115,0376076,Pithamagan (2003),Action|Crime|Drama
13116,0376105,Racing Stripes (2005),Adventure|Comedy|Drama|Family|Sport
13117,0376108,Rebound (2005),Comedy|Family|Sport
13118,0376127,Anniyan (2005),Action|Drama|Thriller
13119,0376136,The Rum Diary (2011),Comedy|Drama
13120,0376144,Saamy (2003),Action|Drama|Musical
13121,0376177,Seres queridos (2004),Comedy|Romance
13122,0376181,The Shadow Dancer (2005),Comedy|Drama|Romance
13123,0376196,Slow Burn (2005),Drama|Mystery|Thriller
13124,0376263,Tough Luck (2003),Thriller
13125,0376293,Unsere Afrikareise (1966),Short
13126,0376479,American Pastoral (2016),Crime|Drama
13127,0376536,Chakawet rejala (1966),
13128,0376541,Closer (2004),Drama|Romance
13129,0376543,Colour Me Kubrick: A True...ish Story (2005),Comedy|Drama
13130,0376649,The Hillside Strangler (2004),Crime|Drama|Thriller
13131,0376718,Lailat el zafaf (1966),
13132,0376800,Noviembre (2003),Comedy|Drama
13133,0376821,Det perfekte menneske (1967),Short
13134,0376827,Pizza (2005),Comedy
13135,0376927,Toros canavari (1961),Adventure
13136,0376968,Vozvrashchenie (2003),Drama|Mystery|Thriller
13137,0376994,X-Men: The Last Stand (2006),Action|Adventure|Sci-Fi|Thriller
13138,0377042,Buleora bombaram (2003),Comedy|Romance
13139,0377051,Di que sí (2004),Comedy
13140,0377062,Flight of the Phoenix (2004),Action|Adventure|Drama|Thriller
13141,0377084,Ladies in Lavender. (2004),Drama|Music|Romance
13142,0377091,Mean Creek (2004),Crime|Drama
13143,0377092,Mean Girls (2004),Comedy
13144,0377107,Proof (2005),Drama|Mystery
13145,0377109,The Ring Two (2005),Horror|Mystery
13146,0377131,Raghu Romeo (2003),Comedy
13147,0377309,Three (2005),Adventure|Drama|Horror|Thriller
13148,0377390,Arnulf Rainer (1960),Short
13149,0377471,Be Cool (2005),Comedy|Crime|Music
13150,0377556,Bu san (2003),Drama|Comedy
13151,0377610,Le cerf-volant (2003),Drama
13152,0377701,Cowboys & Angels (2003),Comedy|Drama
13153,0377713,Cube Zero (2004),Drama|Mystery|Sci-Fi|Thriller
13154,0377744,A Day Without a Mexican (2004),Comedy|Drama|Fantasy|Mystery
13155,0377749,Dead Birds (2004),Horror|Thriller|Western
13156,0377752,Dear Frankie (2004),Drama|Romance
13157,0377770,Destino (2003),Animation|Short
13158,0377800,Don't Come Knocking (2005),Drama|Music
13159,0377818,The Dukes of Hazzard (2005),Adventure|Comedy
13160,0377981,Gnomeo & Juliet (2011),Animation|Adventure|Comedy|Family|Romance
13161,0378072,Hum Tum (2004),Comedy|Drama|Romance
13162,0378109,Into the Blue (2005),Action|Adventure|Crime|Thriller
13163,0378194,Kill Bill: Vol. 2 (2004),Action|Crime|Thriller
13164,0378215,Kongekabale (2004),Thriller
13165,0378226,Ladies' Night (2003),Comedy|Romance
13166,0378284,Machuca (2004),Biography|Drama|History
13167,0378378,Moog (2004),Documentary|History|Music
13168,0378407,My Date with Drew (2004),Documentary
13169,0378417,Die Nacht der lebenden Loser (2004),Comedy|Horror
13170,0378428,Natural City (2003),Action|Drama|Sci-Fi|Thriller
13171,0378559,Petite lumière (2003),Short|Drama
13172,0378793,Speak (2004),Drama
13173,0378848,Tali-Ihantala 1944 (2007),Drama|History|War
13174,0378867,Testosterone (2003),Comedy|Drama|Romance
13175,0378897,Politiki kouzina (2003),Comedy|Drama
13176,0378906,Travellers and Magicians (2003),Drama|Adventure
13177,0378947,Melinda and Melinda (2004),Comedy|Drama|Romance
13178,0379217,Coffee and Cigarettes (2003),Comedy|Drama|Music
13179,0379225,The Corporation (2003),Documentary|History
13180,0379296,Game Over: Kasparov and the Machine (2003),Documentary
13181,0379306,A Good Woman (2004),Drama|Comedy|Romance
13182,0379357,Los Angeles Plays Itself (2003),Documentary|History
13183,0379370,Maqbool (2003),Crime|Drama
13184,0379461,Proteus (2003),Drama|Romance
13185,0379487,The Seat Filler (2004),Comedy|Romance
13186,0379557,Touching the Void (2003),Documentary|Adventure|Drama|Sport
13187,0379577,Vodka Lemon (2003),Comedy|Drama
13188,0379725,Capote (2005),Biography|Crime|Drama|History
13189,0379786,Serenity (2005),Action|Adventure|Sci-Fi|Thriller
13190,0379865,Leatherheads (2008),Comedy|Drama|Romance|Sport
13191,0379889,The Merchant of Venice (2004),Drama|Romance
13192,0379946,Pullin' the Devil by the Tail (2003),Animation|Short
13193,0379976,Savage Grace (2007),Drama
13194,0380066,The Woods (2006),Horror|Mystery|Thriller
13195,0380268,Cocaine Cowboys (2006),Documentary|Crime|History
13196,0380277,The Cookout (2004),Comedy
13197,0380291,Daai cheung foo (2003),Comedy|Drama
13198,0380349,L'enquête corse (2004),Action|Comedy|Crime
13199,0380366,Ae Fond Kiss... (2004),Drama|Romance
13200,0380389,Goal! (2005),Drama|Romance|Sport
13201,0380419,Hollands licht (2003),Documentary
13202,0380485,Ha-Kochavim Shel Shlomi (2003),Drama|Comedy
13203,0380510,The Lovely Bones (2009),Drama|Fantasy|Thriller
13204,0380538,Matando Cabos (2004),Action|Adventure|Comedy|Crime|Thriller
13205,0380599,Oliver Twist (2005),Crime|Drama
13206,0380615,Paper Clips (2004),Documentary|War
13207,0380623,The Perfect Man (2005),Comedy|Family|Romance
13208,0380687,Satan's Little Helper (2004),Comedy|Horror
13209,0380736,El 7º día (2004),Crime|Drama|Horror
13210,0380817,Winter Passing (2005),Comedy|Drama
13211,0381061,Casino Royale (2006),Action|Adventure|Thriller
13212,0381129,De la calle (1988),Drama
13213,0381270,Ils se marièrent et eurent beaucoup d'enfants (2004),Comedy|Drama|Music
13214,0381348,"Kumo no mukô, yakusoku no basho (2004)",Animation|Drama|Romance|Sci-Fi
13215,0381429,Somersault (2004),Drama|Romance
13216,0381442,Narco (2004),Comedy
13217,0381505,Pretty Persuasion (2005),Comedy|Drama
13218,0381601,Slipstream (2005),Action|Sci-Fi|Thriller
13219,0381668,Sud pralad (2004),Drama|Fantasy|Romance
13220,0381681,Before Sunset (2004),Drama|Romance
13221,0381690,Vers le sud (2005),Drama
13222,0381707,White Chicks (2004),Comedy|Crime
13223,0381849,3:10 to Yuma (2007),Action|Crime|Drama|Western
13224,0381936,Bumer (2003),Crime|Drama
13225,0381940,Cargo (2009),Mystery|Sci-Fi|Thriller
13226,0381966,Creep (2004),Horror|Mystery|Thriller
13227,0381971,Curious George (2006),Animation|Adventure|Comedy|Family|Fantasy
13228,0382028,Fat Slags (2004),Comedy
13229,0382073,Heights (2005),Drama|Romance
13230,0382077,Hide and Seek (2005),Drama|Horror|Mystery|Thriller
13231,0382180,Mein Name ist Bach (2003),Biography|Drama
13232,0382189,My Summer of Love (2004),Drama|Romance|Thriller
13233,0382271,Rosario Tijeras (2005),Crime|Drama|Romance
13234,0382330,Så som i himmelen (2004),Comedy|Drama|Music|Romance
13235,0382340,Un titán en el ring (2002),
13236,0382383,Yuva (2004),Action|Drama|Thriller
13237,0382561,Hair Show (2004),Comedy|Romance
13238,0382572,Die Bluthochzeit (2005),Action|Comedy|Drama
13239,0382625,The Da Vinci Code (2006),Mystery|Thriller
13240,0382628,Dark Water (2005),Drama|Horror|Mystery
13241,0382721,The Fallen (2003),Action|Drama|War
13242,0382734,Harvie Krumpet (2003),Animation|Comedy|Short
13243,0382803,Lezate divanegi (2003),Documentary
13244,0382810,Little Fish (2005),Crime|Drama|Romance|Thriller
